station_name,trigram,uic_code,latitude,longitude
Luçon,LRK,87486258,46.4638232,-1.1674217
Ludon-Médoc,LXN,87581181,44.9744015,-0.6118009
Ludres,LUD,87141481,48.6219545,6.1709118
Lumes,LUQ,87172189,49.7327973,4.7833571
Lunas,LKH,87781575,43.7095814,3.1948986
Lunel,LUN,87773408,43.679392,4.131086
Lunel-Viel,LWQ,87773424,43.6811729,4.0937398
Lunery,LNY,87576280,46.9351795,2.275014
Lunéville,LNE,87141150,48.588233,6.49727
Lurbe-Saint-Christau,CLE,87672741,43.12099,-0.60408
Lure,LUR,87185249,47.683269,6.4925787
Lus-la-Croix-Haute,LCX,87747667,44.6709898,5.6973678
Lusignan,LUI,87485540,46.4354949,0.116555
Lussac-les-Châteaux,LLX,87575845,46.4051106,0.7186918
Luttenbach-près-Munster,LFZ,87182543,48.0352559,7.1186307
Lutzelbourg,LZF,87215160,48.7299065,7.2516808
Lutzelhouse,LZH,87214650,48.51812,7.29391
Luxé,LXC,87583823,45.8873947,0.1094107
Luxeuil-les-Bains,LXL,87185595,47.8148606,6.3726593
Luzarches,LUZ,87276576,49.11719,2.42074
Luzenac - Garanou,LUG,87611558,42.7642849,1.7531248
Luzy,LUY,87696534,46.7940793,3.9693245
Lycée Henri Sellier,LHS,87988717,48.91646,2.51504
Lyon Gorge de Loup,LYL,87721175,45.766078,4.804631
Lyon Jean Macé,LJC,87282624,45.74495,4.84139
Lyon Part Dieu,LYD,87723197,45.760559,4.859355
Lyon Perrache,LPR,87722025,45.748476,4.825733
Lyon Saint-Exupéry TGV,SXA,87762906,45.721109,5.074969
Lyon Saint-Paul,LSP,87721159,45.76601,4.827057
Lyon Vaise,LVI,87721001,45.779938,4.80396
Macau,MCA,87581199,45.0040981,-0.6200068
Machecoul,MCC,87481366,46.9905038,-1.8227524
Machilly,MCI,87745588,46.2512825,6.3282335
Mâcon,MAC,87725689,46.302572,4.824887
Mâcon Loché TGV,MLH,87725705,46.282884,4.778876
Magalas,MGA,87781666,43.4675998,3.2295415
Magenta,MAG,87281873,48.87986,2.35835
Magland,MGD,87746412,46.016945,6.6215075
Magnac - Vicq,MGQ,87592279,45.6288007,1.4438445
Magnette,MGR,87641365,46.4641418,2.6028771
Magneux - Courlandon,MXN,87400986,49.3100006,3.7331444
Magny - Blandainville,MBW,87394429,48.3342906,1.2811066
Maillé,MAX,87575068,47.0533855,0.5830236
Mailly-la-Ville,MIY,87683847,47.6041692,3.6751472
Maintenon,MTN,87394130,48.5854793,1.5920651
Maisons-Alfort - Alfortville,MFA,87681155,48.802071,2.426977
Maisons-Laffitte,MLF,87386425,48.9456394,2.1443153
Maisse,MSN,87681486,48.39304,2.39312
Maizières-lès-Metz,MMZ,87191106,49.2155349,6.1588762
Mâlain,MLI,87713065,47.3270025,4.8105362
Malansac,MLO,87476689,47.6756185,-2.2961796
Malaunay - Le Houlme,MUA,87411256,49.5133331,1.0395776
Malesherbes,MAL,87684415,48.2934325,2.4012177
Malling,MKG,87191627,49.42152,6.302207
Mamirolle,MIJ,87718510,47.1998712,6.1617411
Mandelieu-la-Napoule,MPV,87757591,43.523903,6.941313
Manosque - Gréoux-les-Bains,MNQ,87751321,43.8231945,5.7933241
Mantes Station,MTQ,87381590,48.98366,1.71581
Mantes-la-Jolie,MTE,87381509,48.98984,1.70337
Marbache,MAH,87141796,48.8010405,6.1091755
Marcelcave,MCV,87313445,49.8532165,2.5819031
Marcheprime,MCP,87582445,44.690543,-0.85381
Marchezais - Broué,MBR,87393470,48.7684736,1.513444
Mareil-Marly,MPJ,87733667;87382812,48.8807466,2.0790676
Mareil-sur-Mauldre,MJM,87381715,48.8936804,1.8715159
Maresquel-Ecquemicourt,MQU,87317206,50.4078186,1.9313418
Mareuil-sur-Ourcq,MAQ,87116665,49.1355418,3.075653
Margaux,MGU,87581215,45.0358307,-0.6854145
Margival,MIV,87271882,49.4393862,3.4027491
Marienthal,MTK,87213603,48.781863,7.8231894
Marignier,MRG,87746347,46.0887815,6.507826
Marigny,MRJ,87485334,46.1990832,-0.428404
Marles-en-Brie,MLB,87116228,48.733976,2.868099
Marlieux - Châtillon,MXC,87723767,46.0638765,5.0731097
Marly-le-Roi,MLR,87382465,48.8713084,2.0965436
Marmagne,MMH,87576132,47.1001505,2.2819971
Marmagne sous Creusot,MMS,87694182,46.8334607,4.3601911
Marmande,MMD,87586545,44.503019,0.168044
Marne-la-Vallée Chessy,MLV,87111849,48.869856,2.78272
Maroeuil,MUI,87342188,50.322603,2.6983279
Marolles-en-Hurepoix,MSX,87545186,48.565345,2.290327
Maromme,MRM,87411249,49.479935,1.050485
Marquillies,MQS,87342469,50.5477246,2.8661707
Marquise - Rinxent,MRX,87317339,50.8056635,1.72988
Marquixanes,MQG,87784629,42.6428224,2.4858388
Marsac,MRR,87597625,46.0941348,1.585556
Marsac-sur-L'isle,MRA,87595207,45.1860541,0.6626174
Marseillan Plage,MPP,87781294,43.3181964,3.5355281
Marseille Blancarde,MBC,87751081,43.29614391,5.406559
Marseille Saint-Charles,MSC,87751008,43.302666,5.380407
Marseille-en-Beauvaisis,MAI,87313726,49.5709066,1.9546349
Marssac-sur-Tarn,MSS,87615419,43.9151803,2.026913
Martigné-Ferchaud,MAF,87471367,47.8321302,-1.3137943
Martigues,MTG,87753509,43.3929209,5.0257804
Martres-Tolosane,MXA,87611087,43.1962069,1.0167558
Marvejols,MVJ,87783282,44.5446819,3.2810718
Massérac,MWK,87471227,47.6745316,-1.9144441
Masseret,MST,87594820,45.536175,1.5415396
Massiac - Blesle,MIA,87734871,45.2537695,3.1965518
Massy - Palaiseau,MPU,87393579,48.7264211,2.2575281
Massy - Verrières,MVW,87383281,48.7343097,2.2736721
Massy Europe,MEU,87725465,48.72342,2.27194
Massy TGV,MPW,87393702,48.725758,2.261254
Matzenheim,MHW,87214130,48.3987556,7.6196003
Maubeuge,MBG,87295006,50.27298,3.96677
Maule,MAE,87381723,48.90917,1.85708
Maurecourt,MRK,87381483,48.98712,2.05963
Maurois,MAK,87345546,50.0674506,3.4562554
Maurs,MRS,87645168,44.7061543,2.1995656
Mauves-sur-Loire,MUE,87481150,47.2930211,-1.3893042
Mauzac-et-Grand-Castang,MZJ,87584466,44.8558291,0.7899658
Mauzé-sur-le-Mignon,MAZ,87485250,46.1995881,-0.6737264
Mayet,MYT,87396580,47.7601465,0.2659384
Mazamet,MZT,87615542,43.4977847,2.3747346
Mazingarbe,MJG,87342121,50.4608957,2.7005447
Meaux,MEA,87116103,48.957759,2.874041
Mehun-sur-Yèvre,MHY,87576116,47.1394406,2.2071342
Melun,MEL,87682005,48.527662,2.655404
Menars,EIR,87574244,47.6450036,1.405617
Mende,MDE,87783605,44.522322,3.5019875
Ménil Flin,MFN,87141390,48.5050204,6.6592265
Mennecy,MNY,87681411,48.5709075,2.433165
Mennessis,MKI,87296434,49.6915989,3.2711145
Mennetou-sur-Cher,MNN,87576728,47.2688835,1.8765238
Menton,MEN,87756486,43.774444,7.4933
Menton Garavan,MNJ,87756494,43.785202,7.517297
Mer,MER,87574194,47.70586,1.506373
Mérens-les-Vals,MLX,87611525,42.6594883,1.8371278
Mérenvielle,MWE,87611814,43.6365051,1.1503303
Méricourt - Ribemont,MTL,87313064,49.9556384,2.5726254
Mériel,MVC,87276675,49.07777,2.20528
Mérignac Arlac,MRF,87278259,44.8265601,-0.6261402
Méroux,MOX,87184408,47.58659,6.89903
Mertzwiller,MZW,87213207,48.872013,7.6781895
Méru,MRU,87313668,49.23233,2.13254
Mervans,MRV,87713701,46.7988928,5.1794099
Merxheim,MXH,87182725,47.9126413,7.3022795
Méry-sur-Oise,MWO,87276667,49.05766,2.19074
Messac - Guipry,MES,87471185,47.82225,-1.81822
Messein,MSJ,87141499,48.6128788,6.1378364
Mesves - Bulcy,MVU,87696187,47.2420755,3.0065175
Mesvres,MWB,87694158,46.862799,4.2449659
Metz,MZE,87192039,49.109545,6.176593
Metz Nord,MZD,87192070,49.13673,6.16791
Metzeral,MZL,87182816,48.0133301,7.0733383
Meudon,MDN,87393108,48.8147527,2.2410999
Meudon Val Fleury,MFY,87393082,48.8079884,2.2409045
Meulan - Hardricourt,MHD,87381830,49.00564,1.90213
Meung-sur-Loire,MGL,87574137,47.829926,1.691928
Meurchin,MHN,87345272,50.4970516,2.8930903
Meursault,MAT,87713560,46.9690497,4.7954444
Meuse TGV,TGM,87147322,48.978549,5.270954
Meximieux - Pérouges,MEX,87723585,45.901615,5.193534
Meymac,MYC,87594275,45.5302313,2.1640905
Meyrargues,MEY,87751370,43.6440076,5.5395738
Mézériat,MZF,87725838,46.2350502,5.046622
Mézidon-Canon,MEZ,87444208,49.071,-0.07496
Mignaloux - Nouaillé,MGX,87575704,46.5261427,0.4117391
Milhaud,MHU,87775098,43.7884886,4.3033268
Millas,MYR,87784546,42.6888961,2.6937502
Millau,MAU,87783001,44.102344,3.07457
Milly-sur-Thérain,MYH,87313700,49.5035256,1.988233
Miniac-Morvan,MIN,87478131,48.5315134,-1.914787
Mionnay,MIO,87723726,45.8966784,4.919752
Miramas,MAS,87753004,43.580704,5.000264
Miraumont,MIK,87342030,50.0958521,2.7344755
Miribel,MIB,87723528,45.822088,4.95394
Mitry - Claye,MYV,87271528,48.97569,2.64247
Modane,MOD,87742007,45.193365,6.658161
Mohon,MNH,87172155,49.752584,4.73313
Moirans,MOA,87747329,45.322185,5.581915
Moirans La Galifette,MFE,87747691,45.324154,5.56517
Moissac,MOI,87611889,44.1024178,1.077345
Molsheim,MOL,87214577,48.53705,7.50044
Mommenheim,MOH,87212142,48.7561587,7.6422273
Monestier-de-Clermont,MDC,87747592,44.911996,5.6339702
Monéteau - Gurgy,MEG,87683557,47.8507856,3.5798071
Monistrol-d'Allier,MNR,87734335,44.9696648,3.6500424
Monnaie,MON,87574681,47.4987491,0.7932851
Monnerville,MWW,87545111,48.3484915,2.0320595
Monsempron-Libos,MLS,87586453,44.486631,0.9412277
Mont de Terre,MXT,87287128,50.6176672,3.0966031
Mont-Dauphin - Guillestre,MOG,87763508,44.6746283,6.6156027
Mont-de-Marsan,MMR,87671016,43.884898,-0.50466
Mont-Louis - La Cabanasse,MTC,87784793,42.5020902,2.1131379
Mont-sur-Meurthe,MMT,87141143,48.5599456,6.4496444
Montaigu,MTV,87481465,46.983705,-1.316236
Montaigut-le-Blanc,MUF,87597674,46.1367425,1.7339815
Montargis,MSR,87684001,48.006862,2.742783
Montastruc-la-Conseillère,MCL,87615369,43.715985,1.5979
Montataire,MOO,87276618,49.2510365,2.4362155
Montauban Ville Bourbon,MBN,87611244,44.014387,1.341496
Montauban-de-Bretagne,MDT,87471086,48.190241,-2.052675
Montaudran,MQN,87612010,43.5734591,1.4804356
Montaut Bétharram,MHZ,87672113,43.1269731,-0.1982813
Montbard,MBA,87713131,47.618747,4.33616
Montbarrey,MXB,87718866,47.0359922,5.6366081
Montbartier,MNG,87611699,43.9241555,1.264501
Montbazon,MNZ,87571406,47.2917191,0.7214769
Montbéliard,MBD,87184523,47.5105086,6.8013763
Montbizot,MBZ,87396044,48.151513,0.1908607
Montbrison,MOB,87726448,45.604454,4.078282
Montceau-les-Mines,MMI,87694620,46.6706636,4.3610264
Montchanin,MCH,87694307,46.7592649,4.4814867
Montdidier,MTD,87313346,49.64147,2.563
Monte-Carlo Country Club,CCC,87338590,43.75438,7.44821
Montélimar,MTR,87764001,44.559079,4.744792
Montendre,MMM,87491183,45.2805457,-0.3961726
Montereau,MTU,87682302,48.379934,2.942972
Montérolier - Buchy,MBY,87411454,49.6031854,1.3347457
Montescourt-Lizerolles,MCU,87296418,49.7380842,3.2519756
Monteux,MTX,87765818,44.0374619,4.9947813
Montfavet,MFT,87765412,43.932635,4.873943
Montferrand - Thoraise,MFH,87718106,47.1847414,5.9074815
Montfort-l'Amaury - Méré,MLM,87393892,48.80224,1.8153507
Montfort-le-Gesnois,MLG,87396291,48.0405657,0.4064237
Montfort-sur-Meu,MFS,87471078,48.138878,-1.949141
Montgeron - Crosne,KRW,87682104,48.708094,2.462224
Montgeroult - Courcelles,MKU,87381160,49.0805828,2.0034959
Monthermé,MME,87172056,49.865621,4.74053
Montigny - Beauchamp,MBP,87276089,49.00758,2.19767
Montigny-en-Ostrevent,MYO,87345306,50.36151,3.18829
Montigny-sur-Loing,MKN,87684100,48.33661,2.738561
Montlaur,MKJ,87618207,43.4752405,1.5776454
Montlouis-sur-Loire,NTU,87571273,47.3915307,0.8173987
Montluçon,MLN,87641001,46.338101,2.596159
Montluçon Rimard,NTL,87323675,46.3355913,2.6115119
Montluel,MLU,87723569,45.84777,5.057503
Montmédy,MDY,87194209,49.5228775,5.3716718
Montmélian,MML,87741181,45.503059,6.043289
Montmoreau,MMA,87583674,45.3982987,0.1380013
Montmorillon,MMN,87575480,46.4174979,0.8737467
Montoir-de-Bretagne,MDB,87481713,47.3210164,-2.1616777
Montpaon,MNP,87781534,43.8685236,3.1097221
Montpellier Saint-Roch,MPL,87773002,43.604738,3.880674
Montpellier Sud de France,MSF,87688887,43.594787,3.924623
Montpon-Ménestérol,MPI,87595322,45.006326,0.159328
Montrabé,MTB,87611848,43.6450204,1.5240482
Montréjeau - Gourdan-Polignan,MTJ,87611152,43.078109,0.5735
Montreuil,MFL,87382879,48.8067323,2.1511693
Montreuil sur Mer,MOM,87317164,50.4661948,1.7691662
Montreuil-Bellay,MBL,87487637,47.1254181,-0.1482834
Montreuil-sur-Ille,MSI,87478032,48.307292,-1.674155
Montreuil-sur-Thérain,MTF,87316406,49.38152,2.2002529
Montreux-Vieux,MVX,87184275,47.6178576,7.0253947
Montrichard,MRD,87574855,47.3437658,1.1717596
Montroc le Planet,MKZ,87746867,45.996415,6.9345425
Montrond-les-Bains,MRB,87726885,45.644429,4.248814
Montry - Condé,MYD,87116400,48.8908268,2.8262345
Monts,MSD,87575035,47.2818,0.65448
Montsoult - Maffliers,MSO,87276493,49.06611,2.32229
Montsûrs,MSW,87478537,48.14149,-0.5506416
Montville,MVE,87411801,49.551284,1.070046
Moosch,MWH,87182592,47.8607454,7.0507631
Morannes,MNS,87484170,47.7390902,-0.4179693
Morbier,MKE,87715433,46.5392164,6.0176446
Morcenx,MCX,87673103,44.033565,-0.90864
Moret - Veneux-les-Sablons,MOR,87682278,48.37838,2.79941
Moreuil,MRE,87313320,49.77699,2.47582
Morez,MRZ,87715441,46.5262166,6.023578
Morgny-la-Pommeraye,MGN,87411439,49.5232183,1.2478526
Morhange,MHG,87192286,48.9366239,6.6590266
Morières-lès-Avignon,MVG,87765420,43.9414696,4.9082052
Morlaix,MXR,87474338,48.57797,-3.832514
Mormant,MRT,87116087,48.613564,2.88881
Morre,MOE,87391300,47.2259417,6.0673029
Mortcerf,MOF,87116244,48.7892191,2.9075554
Morteau,MTO,87718619,47.053727,6.604653
Morvillars,MOV,87184424,47.54952,6.93511
Mothern,MQW,87212456,48.9347327,8.1615803
Motteville,MOT,87411280,49.6365717,0.8497988
Mouans-Sartoux,MUU,87401323,43.620318,6.974114
Mouchard,MCD,87718833,46.976911,5.799644
Moulin Galant,MJW,87681403,48.58626,2.47332
Moulins sur Allier,MSA,87696328,46.561346,3.338842
Moulis - Listrac,MUL,87581231,45.0840273,-0.7447365
Moult - Argences,MTA,87444190,49.1111851,-0.1864355
Mourmelon-le-Petit,MLP,87174409,49.1313076,4.3180982
Mouroux,MXK,87116285,48.8139949,3.0423421
Moustéru,MUW,87473512,48.5074512,-3.2435052
Moûtiers - Salins - Brides-les-Bains,MOS,87741728,45.486344,6.531425
Mouy - Bury,MUY,87313577,49.32045,2.32635
Moyeuvre-Grande,MGK,87191718,49.246713,6.043226
Muhlbach-sur-Munster,MHK,87182733,48.0246077,7.0875666
Muizon,MIZ,87171298,49.2781012,3.8915287
Mulhouse,MSE,87182063,47.742224,7.342396
Mulhouse Dornach,MDQ,87182055,47.74713,7.308477
Mulhouse Musées,MMU,87534339,47.75136,7.29478
Mulhouse Zu Rhein Tram-Train,MZR,87472639,47.743561,7.317015
Mullerhof,MFX,87214643,48.52451,7.3119577
Munchhausen,MHQ,87212449,48.9237982,8.1409912
Mundolsheim,MUM,87212100,48.6447732,7.721389
Munster,MUT,87182394,48.0383438,7.1341728
Munster Badischhof,MUB,87386540,48.0390754,7.1528861
Murat,MUR,87645481,45.1091483,2.8696045
Muret,MET,87611038,43.464824,1.324449
Musée d'Orsay,MDS,87547307,48.86079,2.325671
Mussidan,MUS,87595298,45.034329,0.354071
Mutzig,MTZ,87214585,48.5337753,7.4621581
Naintré,NIB,87575175,46.7595303,0.4963446
Najac,NAJ,87613463,44.221802,1.9761625
Namps - Quevauvillers,NAQ,87313379,49.8082274,2.1053184
Nançois - Tronville,NAE,87175067,48.7180423,5.2912016
Nancy,NCY,87141002,48.689861,6.174583
Nangis,NAN,87116095,48.561336,3.012619
Nanterre La Folie,NFE,87386011,48.897377,2.224397
Nanterre Université,NUN,87386318,48.90122,2.2158277
Nantes,NTS,87481002,47.216148,-1.542356
Nanteuil - Saâcy,NAU,87116558,48.9738082,3.2200172
Nanteuil-le-Haudouin,NHY,87271577,49.14275,2.79459
Nantiat,NNA,87592444,46.0056192,1.1563734
Narbonne,NBN,87781104,43.190387,3.00591
Naucelle,NCE,87615732,44.1854793,2.363504
Neau,NEA,87478545,48.1574807,-0.4766725
Négrondes,NEG,87595132,45.3460288,0.8611999
Nemours - Saint-Pierre,NSP,87684126,48.267884,2.685754
Nérondes,NDS,87576454,46.9996897,2.8221695
Nerpuy,NPY,87575167,46.7834177,0.5256884
Nesle,NES,87313486,49.7639147,2.9089882
Neufchâteau,NCH,87141291,48.3583428,5.6904018
Neufchâtel-Hardelot,NHA,87317099,50.62364,1.643115
Neuillé-Pont-Pierre,NPP,87571547,47.5580135,0.5649155
Neuilly - Porte Maillot,NPT,87381020,48.877983,2.284516
Neussargues,NEU,87645507,45.1253044,2.9791866
Neuves-Maisons,NAS,87141507,48.6147666,6.1078904
Neuvic,NVC,87595272,45.0999632,0.4450162
Neuville Université,NUE,87334482,49.01426,2.07886
Neuville-sur-Sarthe,NER,87396028,48.0705577,0.1997294
Neuvy-Pailloux,NPO,87597070,46.883564,1.8642473
Nevers,NVS,87696005,46.987282,3.150743
Nevers Le Banlay,NVB,87559070,47.0068974,3.1636746
Nexon,NNF,87592725,45.6915692,1.1784396
Nézel - Aulnay,NZL,87381731,48.9387638,1.8405298
Nice,NIC,87756056,43.704556,7.261904
Nice Pont Michel,NPM,87590299,43.72175,7.29144
Nice Riquier,NIR,87756353,43.705554,7.290175
Nice Saint-Augustin,NIA,87756254,43.670728,7.216199
Niederbronn-les-Bains,NLB,87213256,48.9523989,7.6341348
Nieppe,NPE,87287151,50.6966975,2.8289655
Nieul,NEW,87592410,45.9273896,1.1723974
Nîmes,NMS,87775007,43.832291,4.365845
Nîmes Pont du Gard,NIM,87703975,43.81681,4.50768
Niolon,NLO,87753582,43.340223,5.2569415
Niort,NRT,87485300,46.319491,-0.454639
Niversac,NEC,87595512,45.1383083,0.8082195
Nœux-les-Mines,NOX,87342139,50.48297,2.67393
Nogent - Le Perreux,NLP,87113746,48.838846,2.494331
Nogent-l'Artaud - Charly,NAA,87116566,48.968872,3.3220981
Nogent-le-Rotrou,NGR,87394296,48.3255926,0.8103045
Nogent-sur-Seine,NOG,87118190,48.49783878,3.49372888
Nogent-sur-Vernisson,NGI,87684274,47.8527938,2.7375773
Nointel - Mours,NOJ,87276758,49.1327,2.28066
Noisy-le-Roi,NIO,87733659;87393876,48.8415189,2.0618388
Noisy-le-Sec,NSY,87113217,48.896288,2.459306
Noizay,NIY,87574368,47.4096869,0.8959456
Nomain,NOM,87286609,50.5023744,3.2063499
Nonancourt,NCO,87393553,48.7757257,1.1929162
Nort-sur-Erdre,NSE,87481598,47.4419243,-1.5033645
Nortkerque,NKQ,87287292,50.8829544,2.0231501
Notre-Dame de Briançon,NAB,87741694,45.5393185,6.4687785
Notre-Dame-d'Oé,NDA,87574699,47.4595668,0.7070252
Nouan-le-Fuzelier,NOF,87543157,47.5337788,2.0330957
Nouvion-sur-Meuse,NSM,87172213,49.6973135,4.794973
Nouzonville,NOU,87172023,49.8120125,4.7428155
Novéant-sur-Moselle,NEN,87192427,49.028635,6.052101
Novillars,NOV,87718411,47.2839618,6.1327011
Noyal - Acigné,NOC,87471540,48.1187915,-1.5277646
Noyelles-sur-Mer,NOE,87317396,50.1875408,1.7045772
Noyen-sur-Sarthe,NON,87396374,47.8744544,-0.0981755
Noyon,NOY,87276782,49.57736,3.00641
Nozières - Brignon,NOZ,87775353,43.9760134,4.2072916
Nuits sous Ravières,NUR,87713156,47.7291142,4.211186
Nuits-Saint-Georges,NUI,87713529,47.130545,4.956204
Nurieux-Volognat,NEX,87743351,46.1842195,5.5327486
Obermodern-Zutzendorf,OBM,87213165,48.8426083,7.547015
Obernai,OBE,87214288,48.46219,7.48881
Objat,OBT,87594630,45.2647335,1.4068293
Oderen,ODE,87182634,47.9118756,6.9734829
Oermingen,OER,87215632,49.0003724,7.1317322
Ogeu-les-Bains,OLB,87672709,43.153939,-0.5076467
Oissel,OSL,87411207,49.34306,1.101799
Olette - Canaveilles,OLE,87784728,42.55472,2.2719309
Ollioules - Sanary-sur-Mer,OLL,87755231,43.122586,5.824979
Olonne-sur-Mer,OSM,87486431,46.5486605,-1.76738
Oloron-Sainte-Marie,OLN,87672725,43.1947669,-0.6122826
Ondres,OND,87673319,43.5685809,-1.4571793
Onville,ONV,87192435,49.01367,5.97909
Onzain - Chaumont-sur-Loire,OZA,87574319,47.492,1.18595
Orange,OGE,87765107,44.137304,4.819594
Orangis Bois de l'Épine,OBP,87681346,48.63626,2.407736
Orchamps,ORA,87718361,47.1500962,5.659147
Orchies,ORC,87286583,50.47705,3.24888
Orgerus - Béhoust,OGB,87393447,48.8267809,1.7028344
Orgon,ORG,87753707,43.7859131,5.0456738
Orléans,ORL,87543009,47.90796,1.904666
Orly Ville,OYI,87546200,48.741815,2.40265
Ormoy-Villers,ORM,87271585,49.2003204,2.8379502
Orry-la-Ville - Coye,ORY,87276279,49.13895,2.49
Ors,ORZ,87295667,50.1031718,3.626754
Orthez,ORT,87672253,43.484242,-0.76776
Osny,OSN,87381145,49.06283,2.05771
Ossès - Saint-Martin-d'Arrossa,OSS,87673707,43.2352119,-1.3048922
Ostricourt,OIC,87345249,50.44542,3.03244
Oudon,ODK,87481184,47.3433655,-1.291992
Ouges,OUS,87712604,47.2559157,5.0727895
Oullins,OUL,87722207,45.7166261,4.8135793
Ourscamp,OUA,87276774,49.5341405,2.9540017
Oyonnax,OYO,87743534,46.259742,5.653338
Ozoir-la-Ferrière,OZF,87116020,48.77072,2.689841
Pagny-le-Château,PYK,87713669,47.0462492,5.2010538
Pagny-sur-Meuse,PYM,87175828,48.6965426,5.7336468
Pagny-sur-Moselle,PMO,87192468,48.9852003,6.0250346
Paimpol,PIP,87473868,48.77694,-3.0460958
Pamiers,PMS,87611343,43.116207,1.619451
Pamproux,PAP,87485524,46.3996295,-0.051931
Pantin,PAN,87113209,48.898096,2.400685
Paray-le-Monial,PLM,87694687,46.447312,4.113744
Parc des Expositions,PEX,87271486,48.97334,2.51382
Parempuyre,PPY,87581710,44.9447032,-0.6193396
Parent - Coudes - Champeix,PCC,87734194,45.6139737,3.2178245
Paris Austerlitz,PAZ,87547000;87547026,48.842285,2.364891
Paris Bercy Bourgogne - Pays d'Auvergne,PBY,87686667,48.83917,2.38278
Paris Est,PES,87113001,48.876742,2.358424
Paris Gare de Lyon,PLY,87686030;87686006,48.844888,2.37352
Paris Gare du Nord,PNO,87271023;87271007;87271031,48.880185,2.355151
Paris Montparnasse,PMP,87391003;87391011;87391102,48.841172,2.320514
Paris Saint-Lazare,PSL,87384008,48.876242,2.325331
Parsac - Gouzon,PCG,87597724,46.1986154,2.1744416
Pas des Lanciers,PDL,87753285,43.409655,5.253822
Pau,PAU,87672006,43.291762,-0.369626
Pauillac,PAC,87581256,45.2038438,-0.7551342
Paulhaguet,PLH,87734293,45.2101978,3.5004445
Pavilly,PSB,87411272,49.563897,0.950644
Peltre,PTE,87192203,49.073877,6.2220476
Penhoët,SZP,87321745,47.2907444,-2.2008664
Penne-d'Agenais,PNE,87586438,44.3799858,0.8029779
Penthièvre,PTW,87476424,47.5580254,-3.1330754
Péreire - Levallois,PRR,87381012,48.8853581,2.2979465
Pérenchies,PHI,87286278,50.66697,2.97729
Périgueux,PXR,87595009,45.187408,0.707879
Pernes - Camblain,PEC,87342550,50.4802048,2.4310823
Perpignan,PPN,87784009,42.696292,2.879779
Perrignier,PEG,87745620,46.303259,6.4249208
Pers,PEK,87645176,44.887025,2.2403887
Persan - Beaumont,PEB,87276469,49.14795,2.27914
Pertuis,MEK,87751362,43.6845547,5.5037023
Pessac,PSC,87581751,44.80461,-0.63185
Pessac Alouette,ATF,87581793,44.793355,-0.65965
Petit Jouy - Les Loges,PJZ,87393504,48.770943,2.1470148
Petit Vaux,PVY,87393652,48.675859,2.3339755
Petit-Croix,PZC,87184267,47.6101045,6.9947414
Peyrehorade,PRH,87672337,43.5468102,-1.1157577
Peyrilhac - Saint-Jouvent,PYJ,87592428,45.9596182,1.1699844
Pezou,PEZ,87574541,47.8673364,1.1408714
Phalempin,PHA,87286500,50.5154,3.0199
Pibrac,PBR,87611830,43.621364,1.289237
Picon Busserine,XPC,87759290,43.3309989,5.3927456
Picquigny,PIQ,87313106,49.9461557,2.1432765
Pierre-Bénite,PRB,87722231,45.7066772,4.8245059
Pierre-Buffière,PIB,87592253,45.6995226,1.3472667
Pierrefitte - Stains,PRF,87271163,48.96409,2.37213
Pierrelatte,PRL,87764308,44.374719,4.703783
Pierrelaye,PRY,87276097,49.01955,2.15371
Pignans,PIG,87755389,43.298475,6.2248459
Pihen-lès-Guînes,PHV,87316679,50.8727855,1.7845632
Pins-Justaret,PJT,87618116,43.479213,1.399645
Plaisir - Grignon,PGS,87393421,48.8316509,1.9432973
Plaisir - Les Clayes,PIE,87393629,48.8304565,1.9600537
Plancoët,PLA,87473272,48.5216785,-2.2289207
Pléchâtel,PCT,87471177,47.8719509,-1.7763615
Plénée-Jugon,PLJ,87473082,48.376656,-2.3546108
Plerguer,PGE,87478123,48.5314637,-1.8505895
Plestan,PLE,87473090,48.4256462,-2.4424607
Pleudihen-sur-Rance,PUH,87478149,48.4993822,-1.9617515
Pleyber-Christ,PBC,87474320,48.5078255,-3.8825543
Plouaret Trégor,PLT,87473181,48.6062816,-3.4668231
Plougonver,PGO,87473538,48.4584133,-3.3704584
Plouharnel - Carnac,PLC,87476416,47.6042943,-3.1184482
Plouigneau,PGU,87474411,48.5647064,-3.7100572
Plounérin,PNR,87473199,48.5816298,-3.5682311
Plouvara - Plerneuf,PPF,87473132,48.508585,-2.8925136
Podensac,POD,87582734,44.6489664,-0.3589057
Pointe de Grave,PDG,87581397,45.567067,-1.0658575
Poissy,PSY,87386573,48.9329014,2.0413676
Poitiers,PST,87575001,46.582275,0.333241
Poix-de-Picardie,PDP,87313395,49.7778561,1.9897767
Poix-Terron,PIX,87172171,49.6500011,4.6365346
Poliénas,POS,87761742,45.256006,5.4735849
Poligny,PGN,87718189,46.8443393,5.7001051
Polliat,PLF,87725846,46.24464,5.1238268
Pomas,PMA,87615146,43.1123875,2.2892273
Pompey,PPE,87141788,48.77304,6.13061
Pons,PNP,87491100,45.5780767,-0.5389124
Pont Cardinet,PTC,87381111,48.88755,2.31425
Pont d'Ardres,PRD,87281410,50.8920781,1.9712144
Pont de Bois,PPB,87286831,50.62403,3.13026
Pont de Briques,PRS,87317115,50.6828164,1.6268038
Pont de Dore,PDO,87734459,45.8427833,3.4903254
Pont de l'Alma,PDM,87393041,48.8625705,2.3010287
